question_text,category,survey_organisation,country,fieldwork_date,agreement,neutral,disagreement,n_respondents,response_scale,notes,source_file,extraction_date,non_response,data_quality,quality_issues
To what extent do you think that the use of this technology will be beneficial? Targeted political advertising,AI_Sentiment,"Ada Lovelace Institute, The Alan Turing Institute, Kantar",Great Britain,2022-11-01,33.0,,52.0,2000.0,"Very, Somewhat, Not very, Not at all, Don't know / Prefer not to say","A nationally representative survey of public attitudes to artificial intelligence in Britain. Sample drawn from Kantar Public Voice random probability panel. Majority completed online, 252 by telephone. Data weighted based on official statistics. Modular questionnaire structure, each person responded to 9 of 17 AI uses. Survey predominantly close-ended questions. Fieldwork: November-December 2022. ChatGPT released two weeks after fieldwork began.",kantar_nov_2022.pdf,2025-07-06,15.0,high,[]
To what extent are you concerned about the use of this technology? Driverless cars,AI_Risk_Concern,"Ada Lovelace Institute, The Alan Turing Institute, Kantar",Great Britain,2022-11-01,72.0,,25.0,2021.0,"Very, Somewhat, Not very, Not at all, Don't know / Prefer not to say","A nationally representative survey of public attitudes to artificial intelligence in Britain. Sample drawn from Kantar Public Voice random probability panel. Majority completed online, 252 by telephone. Data weighted based on official statistics. Modular questionnaire structure, each person responded to 9 of 17 AI uses. Survey predominantly close-ended questions. Fieldwork: November-December 2022. ChatGPT released two weeks after fieldwork began.",kantar_nov_2022.pdf,2025-07-06,3.0,high,[]
To what extent are you concerned about the use of this technology? Autonomous weapons,AI_Risk_Concern,"Ada Lovelace Institute, The Alan Turing Institute, Kantar",Great Britain,2022-11-01,71.0,,29.0,1981.0,"Very, Somewhat, Not very, Not at all, Don't know / Prefer not to say","A nationally representative survey of public attitudes to artificial intelligence in Britain. Sample drawn from Kantar Public Voice random probability panel. Majority completed online, 252 by telephone. Data weighted based on official statistics. Modular questionnaire structure, each person responded to 9 of 17 AI uses. Survey predominantly close-ended questions. Fieldwork: November-December 2022. ChatGPT released two weeks after fieldwork began.",kantar_nov_2022.pdf,2025-07-06,0.0,high,[]
To what extent are you concerned about the use of this technology? Targeted consumer advertising,AI_Risk_Concern,"Ada Lovelace Institute, The Alan Turing Institute, Kantar",Great Britain,2022-11-01,61.0,,36.0,2002.0,"Very, Somewhat, Not very, Not at all, Don't know / Prefer not to say","A nationally representative survey of public attitudes to artificial intelligence in Britain. Sample drawn from Kantar Public Voice random probability panel. Majority completed online, 252 by telephone. Data weighted based on official statistics. Modular questionnaire structure, each person responded to 9 of 17 AI uses. Survey predominantly close-ended questions. Fieldwork: November-December 2022. ChatGPT released two weeks after fieldwork began.",kantar_nov_2022.pdf,2025-07-06,3.0,high,[]
To what extent are you concerned about the use of this technology? Targeted political advertising,AI_Risk_Concern,"Ada Lovelace Institute, The Alan Turing Institute, Kantar",Great Britain,2022-11-01,60.0,,30.0,2000.0,"Very, Somewhat, Not very, Not at all, Don't know / Prefer not to say","A nationally representative survey of public attitudes to artificial intelligence in Britain. Sample drawn from Kantar Public Voice random probability panel. Majority completed online, 252 by telephone. Data weighted based on official statistics. Modular questionnaire structure, each person responded to 9 of 17 AI uses. Survey predominantly close-ended questions. Fieldwork: November-December 2022. ChatGPT released two weeks after fieldwork began.",kantar_nov_2022.pdf,2025-07-06,9.0,high,[]
To what extent are you concerned about the use of this technology? Assessing job eligibility,AI_Risk_Concern,"Ada Lovelace Institute, The Alan Turing Institute, Kantar",Great Britain,2022-11-01,58.0,,32.0,1990.0,"Very, Somewhat, Not very, Not at all, Don't know / Prefer not to say","A nationally representative survey of public attitudes to artificial intelligence in Britain. Sample drawn from Kantar Public Voice random probability panel. Majority completed online, 252 by telephone. Data weighted based on official statistics. Modular questionnaire structure, each person responded to 9 of 17 AI uses. Survey predominantly close-ended questions. Fieldwork: November-December 2022. ChatGPT released two weeks after fieldwork began.",kantar_nov_2022.pdf,2025-07-06,10.0,high,[]
To what extent are you concerned about the use of this technology? Virtual healthcare assistants,AI_Risk_Concern,"Ada Lovelace Institute, The Alan Turing Institute, Kantar",Great Britain,2022-11-01,55.0,,38.0,1991.0,"Very, Somewhat, Not very, Not at all, Don't know / Prefer not to say","A nationally representative survey of public attitudes to artificial intelligence in Britain. Sample drawn from Kantar Public Voice random probability panel. Majority completed online, 252 by telephone. Data weighted based on official statistics. Modular questionnaire structure, each person responded to 9 of 17 AI uses. Survey predominantly close-ended questions. Fieldwork: November-December 2022. ChatGPT released two weeks after fieldwork began.",kantar_nov_2022.pdf,2025-07-06,7.0,high,[]
To what extent are you concerned about the use of this technology? Robotic care assistants,AI_Risk_Concern,"Ada Lovelace Institute, The Alan Turing Institute, Kantar",Great Britain,2022-11-01,48.0,,42.0,1973.0,"Very, Somewhat, Not very, Not at all, Don't know / Prefer not to say","A nationally representative survey of public attitudes to artificial intelligence in Britain. Sample drawn from Kantar Public Voice random probability panel. Majority completed online, 252 by telephone. Data weighted based on official statistics. Modular questionnaire structure, each person responded to 9 of 17 AI uses. Survey predominantly close-ended questions. Fieldwork: November-December 2022. ChatGPT released two weeks after fieldwork began.",kantar_nov_2022.pdf,2025-07-06,10.0,high,[]
To what extent are you concerned about the use of this technology? Assessing welfare eligibility,AI_Risk_Concern,"Ada Lovelace Institute, The Alan Turing Institute, Kantar",Great Britain,2022-11-01,44.0,,43.0,2012.0,"Very, Somewhat, Not very, Not at all, Don't know / Prefer not to say","A nationally representative survey of public attitudes to artificial intelligence in Britain. Sample drawn from Kantar Public Voice random probability panel. Majority completed online, 252 by telephone. Data weighted based on official statistics. Modular questionnaire structure, each person responded to 9 of 17 AI uses. Survey predominantly close-ended questions. Fieldwork: November-December 2022. ChatGPT released two weeks after fieldwork began.",kantar_nov_2022.pdf,2025-07-06,13.0,high,[]
To what extent are you concerned about the use of this technology? Assessing loan repayment risk,AI_Risk_Concern,"Ada Lovelace Institute, The Alan Turing Institute, Kantar",Great Britain,2022-11-01,41.0,,48.0,1991.0,"Very, Somewhat, Not very, Not at all, Don't know / Prefer not to say","A nationally representative survey of public attitudes to artificial intelligence in Britain. Sample drawn from Kantar Public Voice random probability panel. Majority completed online, 252 by telephone. Data weighted based on official statistics. Modular questionnaire structure, each person responded to 9 of 17 AI uses. Survey predominantly close-ended questions. Fieldwork: November-December 2022. ChatGPT released two weeks after fieldwork began.",kantar_nov_2022.pdf,2025-07-06,11.0,high,[]
To what extent are you concerned about the use of this technology? Smart speakers,AI_Risk_Concern,"Ada Lovelace Institute, The Alan Turing Institute, Kantar",Great Britain,2022-11-01,38.0,,57.0,2011.0,"Very, Somewhat, Not very, Not at all, Don't know / Prefer not to say","A nationally representative survey of public attitudes to artificial intelligence in Britain. Sample drawn from Kantar Public Voice random probability panel. Majority completed online, 252 by telephone. Data weighted based on official statistics. Modular questionnaire structure, each person responded to 9 of 17 AI uses. Survey predominantly close-ended questions. Fieldwork: November-December 2022. ChatGPT released two weeks after fieldwork began.",kantar_nov_2022.pdf,2025-07-06,5.0,high,[]
To what extent are you concerned about the use of this technology? Facial recognition for policing,AI_Risk_Concern,"Ada Lovelace Institute, The Alan Turing Institute, Kantar",Great Britain,2022-11-01,34.0,,62.0,1987.0,"Very, Somewhat, Not very, Not at all, Don't know / Prefer not to say","A nationally representative survey of public attitudes to artificial intelligence in Britain. Sample drawn from Kantar Public Voice random probability panel. Majority completed online, 252 by telephone. Data weighted based on official statistics. Modular questionnaire structure, each person responded to 9 of 17 AI uses. Survey predominantly close-ended questions. Fieldwork: November-December 2022. ChatGPT released two weeks after fieldwork began.",kantar_nov_2022.pdf,2025-07-06,4.0,high,[]
To what extent are you concerned about the use of this technology? Facial recognition for unlocking phones,AI_Risk_Concern,"Ada Lovelace Institute, The Alan Turing Institute, Kantar",Great Britain,2022-11-01,32.0,,66.0,4002.0,"Very, Somewhat, Not very, Not at all, Don't know / Prefer not to say","A nationally representative survey of public attitudes to artificial intelligence in Britain. Sample drawn from Kantar Public Voice random probability panel. Majority completed online, 252 by telephone. Data weighted based on official statistics. Modular questionnaire structure, each person responded to 9 of 17 AI uses. Survey predominantly close-ended questions. Fieldwork: November-December 2022. ChatGPT released two weeks after fieldwork began.",kantar_nov_2022.pdf,2025-07-06,3.0,high,[]
